Station,Date,Time,File.Name,Latitude_DD,Longitude_DD,CTD.serial,Bottom.Depth,pressure_db,Temperature_ITS90_DegC,Salinity_PSU,Density_sigma.theta.kg.m.3,Oxygen_GarciaGordon_umol.kg,Oxygen.Saturation_perc,Nitrogen.saturation..mg.l.,PAR.Irradiance,Fluorescence_mg_m3,Turbidity,Beam_attenuation,Beam_transmission
AlongBay_2,2020-02-06,13:20,2020_02-06_alongbay_kb02_cast012_4141,59.5184333333333,-151.72535, 4141,122,113.087,4.3749,31.8305,25.2294,319.49394,91.287,16.40731,0.03617,0.3991,NA,0.2571,93.7756
AlongBay_2,2020-02-06,13:20,2020_02-06_alongbay_kb02_cast012_4141,59.5184333333333,-151.72535, 4141,122,114.101,4.3728,31.8303,25.2295,319.51019,91.232,16.40808,0.03617,0.3903,NA,0.2563,93.793
AlongBay_2,2020-02-06,13:20,2020_02-06_alongbay_kb02_cast012_4141,59.5184333333333,-151.72535, 4141,122,115.105,4.3731,31.8326,25.2313,319.50255,91.267,16.40771,0.03617,0.3935,NA,0.255,93.8235
AlongBay_2,2020-02-06,13:20,2020_02-06_alongbay_kb02_cast012_4141,59.5184333333333,-151.72535, 4141,122,116.113,4.3748,31.8311,25.2299,319.49289,91.336,16.40726,0.03617,0.393,NA,0.256,93.8016
AlongBay_2,2020-02-06,13:20,2020_02-06_alongbay_kb02_cast012_4141,59.5184333333333,-151.72535, 4141,122,116.979,4.3743,31.8311,25.2299,319.49729,91.439,16.40747,0.03617,0.4117,NA,0.2566,93.7882
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,1.003,3.1442,31.8034,25.3216,329.30391,85.066,16.87382,34.423,0.4671,NA,5.5065,39.1875
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,2.013,3.4644,31.6695,25.1872,327.04351,90.967,16.76695,47.059,0.4071,NA,0.1857,91.6131
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,3.026,3.4476,31.6764,25.1942,327.16273,90.76,16.77259,37.214,0.4142,NA,0.4793,88.7076
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,4.042,3.4497,31.6765,25.1941,327.14568,90.652,16.77177,30.269,0.4389,NA,0.4775,88.7487
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,5.049,3.4492,31.6753,25.1932,327.1535,90.728,16.77215,26.169,0.447,NA,0.475,88.804
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,6.051,3.4496,31.6759,25.1936,327.1481,90.713,16.7719,23.181,0.4583,NA,0.4787,88.72
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,7.07,3.4489,31.6743,25.1924,327.15746,90.812,16.77234,20.667,0.4652,NA,0.47,88.9131
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,8.075,3.4454,31.6743,25.1928,327.18556,90.712,16.77368,18.115,0.481,NA,0.473,88.8466
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,9.087,3.4446,31.6756,25.1939,327.18871,90.734,16.77382,15.935,0.4903,NA,0.47,88.9147
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,10.091,3.449,31.6889,25.204,327.12035,90.773,16.77052,13.998,0.4748,NA,0.4758,88.7851
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,11.113,3.4678,31.6745,25.191,327.00528,90.915,16.76511,12.218,0.4695,NA,0.4765,88.7692
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,12.111,3.4638,31.6795,25.1952,327.02499,90.792,16.76602,10.599,0.4698,NA,0.4852,88.576
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,13.119,3.4615,31.6743,25.1913,327.0561,90.679,16.76752,9.2261,0.4599,NA,0.4872,88.5331
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,14.137,3.4638,31.6852,25.1998,327.01122,90.648,16.76535,8.0866,0.4709,NA,0.4781,88.734
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,15.144,3.473,31.6814,25.1959,326.94707,90.796,16.76232,6.9928,0.4887,NA,0.4834,88.6183
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,16.148,3.4747,31.6775,25.1927,326.94298,90.771,16.76214,6.0521,0.4683,NA,0.4879,88.5158
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,17.16,3.4714,31.6778,25.1933,326.96804,90.717,16.76332,5.3005,0.4671,NA,0.4799,88.6936
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,18.182,3.472,31.6811,25.1959,326.95541,90.604,16.76271,4.5756,0.4628,NA,0.4841,88.6014
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,19.17,3.4731,31.6789,25.194,326.95192,90.642,16.76256,3.9826,0.4592,NA,0.4912,88.4445
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,20.194,3.4754,31.6808,25.1953,326.92854,90.771,16.76144,3.457,0.4689,NA,0.4795,88.7044
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,21.201,3.4775,31.6748,25.1904,326.92681,90.646,16.76138,2.9987,0.4636,NA,0.4879,88.5159
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,22.206,3.4671,31.6736,25.1904,327.01345,90.623,16.7655,2.6125,0.4609,NA,0.4855,88.5691
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,23.221,3.4587,31.6689,25.1873,327.09187,90.622,16.76925,2.2653,0.468,NA,0.4777,88.7432
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,24.225,3.456,31.6867,25.2017,327.07015,90.672,16.76814,1.978,0.4693,NA,0.4758,88.7847
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,25.244,3.4685,31.6776,25.1934,326.99173,90.874,16.76445,1.7113,0.4666,NA,0.4789,88.7164
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,26.244,3.4671,31.6758,25.1921,327.00733,90.833,16.76521,1.4961,0.4666,NA,0.4796,88.7018
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,27.273,3.4629,31.6872,25.2016,327.01313,90.621,16.76543,1.2804,0.5026,NA,0.4766,88.7665
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,28.255,3.4781,31.6854,25.1988,326.8955,90.704,16.75985,1.1226,0.4697,NA,0.4888,88.4965
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,29.29,3.4856,31.6851,25.1979,326.8367,90.795,16.75705,0.96864,0.4744,NA,0.485,88.58
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,30.283,3.4903,31.6808,25.1941,326.80875,90.681,16.75574,0.8492,0.4604,NA,0.4904,88.4619
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,31.3,3.489,31.678,25.192,326.82727,90.667,16.75664,0.73134,0.4522,NA,0.4882,88.5096
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,32.301,3.483,31.6779,25.1924,326.87522,90.573,16.75891,0.64037,0.4508,NA,0.4812,88.6659
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,33.311,3.4821,31.6822,25.1959,326.87197,90.603,16.75874,0.55537,0.4463,NA,0.4813,88.6634
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,34.326,3.4844,31.6752,25.1901,326.87053,90.578,16.7587,0.48193,0.4541,NA,0.4813,88.6628
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,35.34,3.4802,31.6838,25.1973,326.8827,90.596,16.75925,0.42165,0.4522,NA,0.4832,88.6225
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,36.329,3.4844,31.682,25.1955,326.85382,90.671,16.75788,0.366,0.5186,NA,0.4886,88.5015
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,37.362,3.4888,31.6902,25.2017,326.79824,90.686,16.75521,0.31847,0.4451,NA,0.4874,88.5284
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,38.361,3.5068,31.6898,25.1998,326.65496,90.754,16.74839,0.27563,0.4499,NA,0.4971,88.3124
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,39.368,3.5134,31.68,25.1914,326.62641,90.677,16.74707,0.23854,0.4515,NA,0.5015,88.2153
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,40.382,3.5192,31.6924,25.2007,326.54864,90.586,16.74334,0.20844,0.4459,NA,0.5013,88.2205
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,41.395,3.5305,31.6863,25.1949,326.47391,90.595,16.7398,0.18224,0.4417,NA,0.5036,88.1695
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,42.394,3.5325,31.6873,25.1954,326.45536,90.443,16.73892,0.15914,0.4308,NA,0.5109,88.0095
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,43.413,3.5298,31.6848,25.1938,326.483,90.406,16.74024,0.13963,0.439,NA,0.5045,88.1495
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,44.42,3.5319,31.6896,25.1973,326.45437,90.433,16.73886,0.12223,0.4289,NA,0.5061,88.1156
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,45.426,3.5385,31.6876,25.1952,326.40655,90.428,16.7366,0.10771,0.4368,NA,0.5047,88.1461
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,46.456,3.5387,31.6936,25.2,326.38972,90.391,16.73578,0.094737,0.4196,NA,0.5035,88.1721
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,47.439,3.5634,31.7225,25.2207,326.12126,90.49,16.7229,0.084448,0.4237,NA,0.525,87.7006
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,48.459,3.5999,31.7096,25.2072,325.86195,90.686,16.71063,0.075372,0.4202,NA,0.5281,87.6327
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,49.473,3.6363,31.7254,25.2164,325.53274,90.595,16.69491,0.067633,0.4175,NA,0.5326,87.5335
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,50.471,3.6566,31.7077,25.2005,325.41501,90.559,16.68939,0.061278,0.419,NA,0.5392,87.391
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,51.495,3.6643,31.7083,25.2003,325.35213,90.413,16.68639,0.05571,0.4065,NA,0.534,87.5035
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,52.491,3.6667,31.7138,25.2045,325.31949,90.355,16.68482,0.051456,0.4058,NA,0.5331,87.5219
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,53.51,3.685,31.7196,25.2074,325.15977,90.391,16.6772,0.047644,0.3996,NA,0.526,87.6767
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,54.52,3.711,31.7451,25.2253,324.89123,90.519,16.66433,0.044508,0.4042,NA,0.5237,87.7281
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,55.519,3.7442,31.7235,25.205,324.67958,90.611,16.65436,0.042039,0.4015,NA,0.5266,87.6648
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,56.548,3.7566,31.7279,25.2074,324.57139,90.493,16.64919,0.039619,0.4027,NA,0.515,87.9195
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,57.535,3.7701,31.7362,25.2127,324.44451,90.459,16.64313,0.038116,0.4124,NA,0.5239,87.723
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,58.57,3.7853,31.7315,25.2076,324.33573,90.493,16.63798,0.03638,0.4059,NA,0.5131,87.96
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,59.553,3.8213,31.7819,25.2443,323.92848,90.599,16.61841,0.036214,0.403,NA,0.5154,87.9105
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,60.606,3.9123,31.7624,25.2203,323.25789,91.105,16.58661,0.03617,0.4093,NA,0.4858,88.5635
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,61.571,3.9415,31.8156,25.2598,322.89965,91.033,16.56935,0.03617,0.3993,NA,0.4939,88.3861
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,62.595,4.0176,31.7802,25.2243,322.38922,91.163,16.54522,0.03617,0.4052,NA,0.4777,88.7445
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,63.609,4.0413,31.8116,25.247,322.12753,91.024,16.53265,0.03617,0.4061,NA,0.4731,88.8449
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,64.605,4.106,31.8155,25.2439,321.61309,91.056,16.50817,0.03617,0.4044,NA,0.465,89.0249
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,65.631,4.1669,31.8147,25.2373,321.14142,91.269,16.48573,0.03617,0.4028,NA,0.4271,89.8724
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,66.631,4.2047,31.8101,25.2299,320.85852,91.168,16.4723,0.03617,0.3978,NA,0.431,89.7849
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,67.641,4.2129,31.8026,25.2231,320.81286,91.157,16.47016,0.03617,0.3981,NA,0.4205,90.0216
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,68.657,4.2187,31.8059,25.2252,320.76043,91.137,16.46765,0.03617,0.401,NA,0.4192,90.0506
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,69.669,4.2276,31.8211,25.2363,320.65459,91.054,16.46255,0.03617,0.3955,NA,0.4158,90.1285
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,70.662,4.245,31.8132,25.2284,320.53827,91.158,16.45705,0.03617,0.3983,NA,0.4028,90.4198
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,71.695,4.252,31.8076,25.2232,320.49816,91.176,16.45517,0.03617,0.4087,NA,0.3887,90.7405
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,72.688,4.2482,31.8069,25.223,320.52954,91.089,16.45666,0.03617,0.4026,NA,0.3992,90.5029
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,73.704,4.2471,31.81,25.2257,320.52941,91.114,16.45664,0.03617,0.4065,NA,0.3956,90.5828
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,74.714,4.2481,31.8093,25.225,320.52416,91.057,16.4564,0.03617,0.4043,NA,0.3849,90.8267
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,75.724,4.2498,31.8123,25.2272,320.50399,91.122,16.45543,0.03617,0.394,NA,0.3951,90.5948
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,76.723,4.2523,31.8107,25.2257,320.48835,91.159,16.45469,0.03617,0.4026,NA,0.3934,90.6324
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,77.759,4.2531,31.8104,25.2254,320.48319,91.154,16.45444,0.03617,0.3921,NA,0.3845,90.8348
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,78.748,4.2576,31.8152,25.2288,320.43649,91.124,16.45221,0.03617,0.402,NA,0.3915,90.6764
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,79.77,4.2628,31.8127,25.2262,320.40285,91.228,16.45062,0.03617,0.3953,NA,0.3877,90.7626
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,80.76,4.2669,31.8167,25.2291,320.36044,91.096,16.44858,0.03617,0.3948,NA,0.3934,90.6338
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,81.789,4.2849,31.8272,25.2357,320.19605,91.177,16.44072,0.03617,0.3933,NA,0.3705,91.1527
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,82.788,4.3052,31.8347,25.2396,320.02105,91.223,16.43236,0.03617,0.3961,NA,0.3731,91.0935
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,83.802,4.3241,31.824,25.2292,319.90081,91.296,16.42668,0.03617,0.3942,NA,0.3631,91.3219
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,84.809,4.3264,31.8335,25.2364,319.86052,91.176,16.42473,0.03617,0.4003,NA,0.3631,91.3229
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,85.824,4.352,31.8351,25.2352,319.65905,91.342,16.41514,0.03617,0.3894,NA,0.3592,91.4105
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,86.826,4.3599,31.8323,25.2321,319.60533,91.3,16.4126,0.03617,0.3866,NA,0.36,91.3943
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,87.84,4.3615,31.8304,25.2306,319.59658,91.167,16.41219,0.03617,0.3936,NA,0.3586,91.4256
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,88.852,4.3711,31.8402,25.2373,319.49935,91.282,16.40753,0.03617,0.3972,NA,0.3535,91.5412
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,89.859,4.3873,31.8411,25.2364,319.37317,91.326,16.40152,0.03617,0.4016,NA,0.371,91.1435
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,90.864,4.3943,31.8352,25.2311,319.33324,91.339,16.39964,0.03617,0.3916,NA,0.3856,90.81
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,91.887,4.3954,31.8346,25.2305,319.3264,91.223,16.39932,0.03617,0.3828,NA,0.3861,90.7991
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,92.883,4.3953,31.8354,25.2311,319.32458,91.195,16.39923,0.03617,0.3828,NA,0.3939,90.6225
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,93.902,4.3953,31.8352,25.2309,319.32529,91.198,16.39927,0.03617,0.3886,NA,0.3932,90.6395
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,94.914,4.3949,31.834,25.2301,319.33102,91.162,16.39954,0.03617,0.3854,NA,0.3966,90.5618
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,95.912,4.3947,31.8347,25.2308,319.33113,91.11,16.39954,0.03617,0.3894,NA,0.4062,90.3439
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,96.931,4.3947,31.8344,25.2304,319.33147,91.104,16.39956,0.03617,0.3886,NA,0.4074,90.3157
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,97.933,4.3946,31.8353,25.2311,319.33062,91.143,16.39952,0.03617,0.3893,NA,0.4033,90.4101
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,98.955,4.3949,31.8347,25.2307,319.32961,91.117,16.39947,0.03617,0.3854,NA,0.3957,90.5807
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,99.951,4.3948,31.835,25.2309,319.32954,91.141,16.39947,0.03617,0.3839,NA,0.3953,90.5891
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,100.978,4.3941,31.8345,25.2306,319.33605,91.182,16.39978,0.03617,0.3852,NA,0.4003,90.479
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,101.976,4.3946,31.8352,25.2311,319.33061,91.069,16.39952,0.03617,0.3887,NA,0.4045,90.3811
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,102.986,4.3953,31.8351,25.231,319.32516,91.085,16.39926,0.03617,0.3894,NA,0.3956,90.5841
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,104.013,4.3961,31.8344,25.2303,319.32093,91.178,16.39906,0.03617,0.3926,NA,0.3922,90.6589
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,105,4.3932,31.8323,25.2289,319.34812,91.129,16.40036,0.03617,0.3819,NA,0.4083,90.2957
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,106.025,4.3894,31.8346,25.2312,319.37231,91.085,16.40151,0.03617,0.4132,NA,0.4679,88.9614
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,107.024,4.3894,31.8341,25.2307,319.37349,91.058,16.40156,0.03617,0.3946,NA,0.5041,88.1595
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,108.04,4.3898,31.8351,25.2315,319.36716,91.063,16.40126,0.03617,0.3912,NA,0.5031,88.1817
AlongBay_3,2020-02-06,12:51,2020_02-06_alongbay_kb03_cast011_4141,59.5255833333333,-151.64915, 4141,112,109.04,4.39,31.834,25.2306,319.36864,91.066,16.40133,0.03617,0.3858,NA,0.5602,86.9345
AlongBay_4,2020-02-06,12:31,2020_02-06_alongbay_kb04_cast010_4141,59.5524333333333,-151.527516666667, 4141,160,1.009,3.4486,31.9373,25.4014,326.56605,78.973,16.74313,76.896,0.4443,NA,3.1234,57.7764
AlongBay_4,2020-02-06,12:31,2020_02-06_alongbay_kb04_cast010_4141,59.5524333333333,-151.527516666667, 4141,160,2.017,3.7877,31.9025,25.343,323.90148,72.893,16.61663,77.694,0.3544,NA,0.3306,92.5477
AlongBay_4,2020-02-06,12:31,2020_02-06_alongbay_kb04_cast010_4141,59.5524333333333,-151.527516666667, 4141,160,3.029,3.9794,31.7758,25.2241,322.69907,77.124,16.55997,62.133,0.3687,NA,0.2667,93.549
AlongBay_4,2020-02-06,12:31,2020_02-06_alongbay_kb04_cast010_4141,59.5524333333333,-151.527516666667, 4141,160,4.034,4.0076,31.7579,25.2072,322.5216,85.921,16.55161,58.065,0.3781,NA,0.2668,93.5484
